"","label","MAG","domain","phylum","class","order","family","genus","species","lowest","mag_length","completeness","log2FoldChange_diet","padj_diet","baseMean_diet","log2FoldChange_devstage","padj_devstage","baseMean_devstage","significant_diet","significant_devstage","direction_diet","direction_devstage","diet","dev_stage","metaT_diet","metaT_devstage"
"951","D300055:bin_000007","MAG103","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA,"g__Phascolarctobacterium_A (3)",2496664,0.997100931482971,NA,NA,NA,NA,NA,NA,"","","","","control","control",100.551984128267,100.551984128267
"952","D300061:bin_000088","MAG149","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA,"g__Phascolarctobacterium_A (4)",1977463,0.99832714948396,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",145.552674491734,55.3980208924909
"953","D300061:bin_000088","MAG149","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA,"g__Phascolarctobacterium_A (4)",1977463,0.99832714948396,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",145.552674491734,90.1546535992427
"954","D300061:bin_000088","MAG149","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA,"g__Phascolarctobacterium_A (4)",1977463,0.99832714948396,NA,NA,NA,NA,NA,NA,"","","","","control","control",89.9410221425473,89.9410221425473
"955","TC1_40:bin_000121","MAG236","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA,"g__Phascolarctobacterium_A (5)",1661859,0.997229608528762,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",142.867942922379,61.2649774348967
"956","TC1_40:bin_000121","MAG236","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA,"g__Phascolarctobacterium_A (5)",1661859,0.997229608528762,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",142.867942922379,81.6029654874824
"957","TC1_40:bin_000121","MAG236","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA,"g__Phascolarctobacterium_A (5)",1661859,0.997229608528762,NA,NA,NA,NA,NA,NA,"","","","","control","control",81.4356502783845,81.4356502783845
"958","TC1_40:bin_000125","MAG237","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium_A sp004558595","s__Phascolarctobacterium_A sp004558595 (2)",2545534,0.984964255044325,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",160.094747072702,65.2414767149228
"959","TC1_40:bin_000125","MAG237","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium_A sp004558595","s__Phascolarctobacterium_A sp004558595 (2)",2545534,0.984964255044325,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",160.094747072702,94.8532703577792
"960","TC1_40:bin_000125","MAG237","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium_A sp004558595","s__Phascolarctobacterium_A sp004558595 (2)",2545534,0.984964255044325,NA,NA,NA,NA,NA,NA,"","","","","control","control",90.835734070993,90.835734070993
"961","D300042:bin_000015","MAG029","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA,"g__Phascolarctobacterium_A (1)",1856188,0.992227619185126,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",156.032523645866,65.6466196448382
"962","D300042:bin_000015","MAG029","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA,"g__Phascolarctobacterium_A (1)",1856188,0.992227619185126,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",156.032523645866,90.3859040010279
"963","D300042:bin_000015","MAG029","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA,"g__Phascolarctobacterium_A (1)",1856188,0.992227619185126,NA,NA,NA,NA,NA,NA,"","","","","control","control",84.8007565696535,84.8007565696535
"964","D300042:bin_000001","MAG026","Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella caviae","s__Veillonella caviae",1915637,0.999890897910199,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",115.301926745727,51.2754061170684
"965","D300042:bin_000001","MAG026","Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella caviae","s__Veillonella caviae",1915637,0.999890897910199,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",115.301926745727,64.0265206286581
"966","D300042:bin_000001","MAG026","Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Veillonella caviae","s__Veillonella caviae",1915637,0.999890897910199,NA,NA,NA,NA,NA,NA,"","","","","control","control",62.339822281784,62.339822281784
"967","D300038:bin_000017","MAG007","Bacteria","Bacillota","Negativicutes","Veillonellales","Megasphaeraceae","Megasphaera","Megasphaera elsdenii","s__Megasphaera elsdenii",2399653,0.999238639920022,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",164.569740102994,79.4132820687523
"968","D300038:bin_000017","MAG007","Bacteria","Bacillota","Negativicutes","Veillonellales","Megasphaeraceae","Megasphaera","Megasphaera elsdenii","s__Megasphaera elsdenii",2399653,0.999238639920022,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",164.569740102994,85.1564580342417
"969","D300038:bin_000017","MAG007","Bacteria","Bacillota","Negativicutes","Veillonellales","Megasphaeraceae","Megasphaera","Megasphaera elsdenii","s__Megasphaera elsdenii",2399653,0.999238639920022,NA,NA,NA,NA,NA,NA,"","","","","control","control",78.0760025040091,78.0760025040091
"970","TC1_40:bin_000093","MAG230","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Mitsuokella","Mitsuokella multacida","s__Mitsuokella multacida",1951245,0.951960927510384,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",142.013338640303,66.8274836906568
"971","TC1_40:bin_000093","MAG230","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Mitsuokella","Mitsuokella multacida","s__Mitsuokella multacida",1951245,0.951960927510384,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",142.013338640303,75.185854949646
"972","TC1_40:bin_000093","MAG230","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Mitsuokella","Mitsuokella multacida","s__Mitsuokella multacida",1951245,0.951960927510384,NA,NA,NA,NA,NA,NA,"","","","","control","control",84.3397317637193,84.3397317637193
"973","D300063:bin_000026","MAG156","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Mitsuokella","Mitsuokella jalaludinii","s__Mitsuokella jalaludinii",2033828,0.99884060992375,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",123.840882672048,58.8269327769052
"974","D300063:bin_000026","MAG156","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Mitsuokella","Mitsuokella jalaludinii","s__Mitsuokella jalaludinii",2033828,0.99884060992375,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",123.840882672048,65.0139498951427
"975","D300063:bin_000026","MAG156","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Mitsuokella","Mitsuokella jalaludinii","s__Mitsuokella jalaludinii",2033828,0.99884060992375,NA,NA,NA,NA,NA,NA,"","","","","control","control",76.935685918845,76.935685918845
"976","D300068:bin_000032","MAG192","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Anaerovibrio","Anaerovibrio sp900548165","s__Anaerovibrio sp900548165",2211164,0.999510664971029,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",151.034057551348,72.31699880485
"977","D300068:bin_000032","MAG192","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Anaerovibrio","Anaerovibrio sp900548165","s__Anaerovibrio sp900548165",2211164,0.999510664971029,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",151.034057551348,78.717058746498
"978","D300068:bin_000032","MAG192","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Anaerovibrio","Anaerovibrio sp900548165","s__Anaerovibrio sp900548165",2211164,0.999510664971029,NA,NA,NA,NA,NA,NA,"","","","","control","control",76.0159142702302,76.0159142702302
"979","D300068:bin_000033","MAG193","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Anaerovibrio",NA,"g__Anaerovibrio",2679532,0.998631850636604,7.03677840843154,5.76371041259422e-05,266648.112429149,NA,NA,NA,"*","","AcGGM","","AcGGM","pre-weaning",175.083222455599,77.648407449182
"980","D300068:bin_000033","MAG193","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Anaerovibrio",NA,"g__Anaerovibrio",2679532,0.998631850636604,7.03677840843154,5.76371041259422e-05,266648.112429149,NA,NA,NA,"*","","AcGGM","","AcGGM","post-weaning",175.083222455599,97.4348150064172
"981","D300068:bin_000033","MAG193","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Anaerovibrio",NA,"g__Anaerovibrio",2679532,0.998631850636604,7.03677840843154,5.76371041259422e-05,266648.112429149,NA,NA,NA,"*","","AcGGM","","control","control",73.5045980612821,73.5045980612821
"982","D300048:bin_000007","MAG060","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Anaerovibrio","Anaerovibrio slackiae","s__Anaerovibrio slackiae",2594568,0.999893623909645,4.47466821475958,0.012963016282713,492397.28407279,NA,NA,NA,"*","","AcGGM","","AcGGM","pre-weaning",192.111023875898,78.0246178580545
"983","D300048:bin_000007","MAG060","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Anaerovibrio","Anaerovibrio slackiae","s__Anaerovibrio slackiae",2594568,0.999893623909645,4.47466821475958,0.012963016282713,492397.28407279,NA,NA,NA,"*","","AcGGM","","AcGGM","post-weaning",192.111023875898,114.086406017844
"984","D300048:bin_000007","MAG060","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Anaerovibrio","Anaerovibrio slackiae","s__Anaerovibrio slackiae",2594568,0.999893623909645,4.47466821475958,0.012963016282713,492397.28407279,NA,NA,NA,"*","","AcGGM","","control","control",81.221965485184,81.221965485184
"985","D300068:bin_000040","MAG196","Bacteria","Bacillota","Peptococcia","Peptococcales","Peptococcaceae","UBA7185",NA,"g__UBA7185",2378673,0.998543725850506,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",157.439344675493,63.3237994479711
"986","D300068:bin_000040","MAG196","Bacteria","Bacillota","Peptococcia","Peptococcales","Peptococcaceae","UBA7185",NA,"g__UBA7185",2378673,0.998543725850506,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",157.439344675493,94.1155452275217
"987","D300068:bin_000040","MAG196","Bacteria","Bacillota","Peptococcia","Peptococcales","Peptococcaceae","UBA7185",NA,"g__UBA7185",2378673,0.998543725850506,NA,NA,NA,NA,NA,NA,"","","","","control","control",92.0775995202391,92.0775995202391
"988","TC3_40:bin_000126","MAG300","Bacteria","Bacillota","Bacilli","RF39","UBA660","Aphodocola","Aphodocola sp945788325","s__Aphodocola sp945788325",1181302,0.998648948363755,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",101.035981997638,37.0731836005728
"989","TC3_40:bin_000126","MAG300","Bacteria","Bacillota","Bacilli","RF39","UBA660","Aphodocola","Aphodocola sp945788325","s__Aphodocola sp945788325",1181302,0.998648948363755,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",101.035981997638,63.9627983970654
"990","TC3_40:bin_000126","MAG300","Bacteria","Bacillota","Bacilli","RF39","UBA660","Aphodocola","Aphodocola sp945788325","s__Aphodocola sp945788325",1181302,0.998648948363755,NA,NA,NA,NA,NA,NA,"","","","","control","control",72.8355337545667,72.8355337545667
"991","D300050:bin_000041","MAG077","Bacteria","Bacillota","Bacilli","RF39","UBA660","UBA3789","UBA3789 sp900543055","s__UBA3789 sp900543055",1583445,0.99995326645384,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",134.971358555774,56.8370615442639
"992","D300050:bin_000041","MAG077","Bacteria","Bacillota","Bacilli","RF39","UBA660","UBA3789","UBA3789 sp900543055","s__UBA3789 sp900543055",1583445,0.99995326645384,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",134.971358555774,78.1342970115101
"993","D300050:bin_000041","MAG077","Bacteria","Bacillota","Bacilli","RF39","UBA660","UBA3789","UBA3789 sp900543055","s__UBA3789 sp900543055",1583445,0.99995326645384,NA,NA,NA,NA,NA,NA,"","","","","control","control",87.8366245921187,87.8366245921187
"994","D300053:bin_000055","MAG097","Bacteria","Bacillota","Bacilli","RF39","UBA660","RUG591","RUG591 sp945871105","s__RUG591 sp945871105",1257792,0.999002219762886,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",139.829500188702,53.6663186261161
"995","D300053:bin_000055","MAG097","Bacteria","Bacillota","Bacilli","RF39","UBA660","RUG591","RUG591 sp945871105","s__RUG591 sp945871105",1257792,0.999002219762886,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",139.829500188702,86.1631815625855
"996","D300053:bin_000055","MAG097","Bacteria","Bacillota","Bacilli","RF39","UBA660","RUG591","RUG591 sp945871105","s__RUG591 sp945871105",1257792,0.999002219762886,NA,NA,NA,NA,NA,NA,"","","","","control","control",92.7110092222588,92.7110092222588
"997","TC3_40:bin_000282","MAG335","Bacteria","Bacillota","Bacilli","RF39","UBA660","Faecisoma",NA,"g__Faecisoma",1617469,0.954451677280987,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",106.476127446298,40.1666665509776
"998","TC3_40:bin_000282","MAG335","Bacteria","Bacillota","Bacilli","RF39","UBA660","Faecisoma",NA,"g__Faecisoma",1617469,0.954451677280987,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",106.476127446298,66.3094608953207
"999","TC3_40:bin_000282","MAG335","Bacteria","Bacillota","Bacilli","RF39","UBA660","Faecisoma",NA,"g__Faecisoma",1617469,0.954451677280987,NA,NA,NA,NA,NA,NA,"","","","","control","control",68.7801331070045,68.7801331070045
"1000","TC3_40:bin_000176","MAG313","Bacteria","Bacillota","Bacilli","RF39","UBA660","UMGS1124",NA,"g__UMGS1124",1246185,0.994765624686543,NA,NA,NA,-4.94384973055085,0.0446347380544292,1062.03716195364,"","*","","post-weaning","AcGGM","pre-weaning",99.3728582257035,36.2905340654304
"1001","TC3_40:bin_000176","MAG313","Bacteria","Bacillota","Bacilli","RF39","UBA660","UMGS1124",NA,"g__UMGS1124",1246185,0.994765624686543,NA,NA,NA,-4.94384973055085,0.0446347380544292,1062.03716195364,"","*","","post-weaning","AcGGM","post-weaning",99.3728582257035,63.0823241602731
"1002","TC3_40:bin_000176","MAG313","Bacteria","Bacillota","Bacilli","RF39","UBA660","UMGS1124",NA,"g__UMGS1124",1246185,0.994765624686543,NA,NA,NA,-4.94384973055085,0.0446347380544292,1062.03716195364,"","*","","post-weaning","control","control",69.1752257327537,69.1752257327537
"1003","D300048:bin_000027","MAG065","Bacteria","Bacillota","Bacilli","RF39","UBA660","CAG-582",NA,"g__CAG-582",1399008,0.999948534961916,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",98.0626119863932,37.3448146789984
"1004","D300048:bin_000027","MAG065","Bacteria","Bacillota","Bacilli","RF39","UBA660","CAG-582",NA,"g__CAG-582",1399008,0.999948534961916,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",98.0626119863932,60.7177973073949
"1005","D300048:bin_000027","MAG065","Bacteria","Bacillota","Bacilli","RF39","UBA660","CAG-582",NA,"g__CAG-582",1399008,0.999948534961916,NA,NA,NA,NA,NA,NA,"","","","","control","control",58.9594950713157,58.9594950713157
"1006","D300061:bin_000056","MAG146","Bacteria","Bacillota","Bacilli","RF39","UBA660","UMGS1498","UMGS1498 sp900552335","s__UMGS1498 sp900552335",1141045,0.999901844361966,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",132.313720790611,60.4228460493965
"1007","D300061:bin_000056","MAG146","Bacteria","Bacillota","Bacilli","RF39","UBA660","UMGS1498","UMGS1498 sp900552335","s__UMGS1498 sp900552335",1141045,0.999901844361966,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",132.313720790611,71.8908747412149
"1008","D300061:bin_000056","MAG146","Bacteria","Bacillota","Bacilli","RF39","UBA660","UMGS1498","UMGS1498 sp900552335","s__UMGS1498 sp900552335",1141045,0.999901844361966,NA,NA,NA,NA,NA,NA,"","","","","control","control",82.2909294628236,82.2909294628236
"1009","TC4_40:bin_000100","MAG362","Bacteria","Bacillota","Bacilli","RF39","UBA660","Onthousia","Onthousia sp014846175","s__Onthousia sp014846175",1221545,0.999452332906279,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",91.5785462257875,40.8279855570469
"1010","TC4_40:bin_000100","MAG362","Bacteria","Bacillota","Bacilli","RF39","UBA660","Onthousia","Onthousia sp014846175","s__Onthousia sp014846175",1221545,0.999452332906279,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",91.5785462257875,50.7505606687406
"1011","TC4_40:bin_000100","MAG362","Bacteria","Bacillota","Bacilli","RF39","UBA660","Onthousia","Onthousia sp014846175","s__Onthousia sp014846175",1221545,0.999452332906279,NA,NA,NA,NA,NA,NA,"","","","","control","control",62.3143481238862,62.3143481238862
"1012","TC1_40:bin_000066","MAG223","Bacteria","Bacillota","Bacilli","RF39","UBA660","Faecenecus","Faecenecus gallistercoris","s__Faecenecus gallistercoris",1378216,0.996147918758743,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",125.179367939442,60.4190583031559
"1013","TC1_40:bin_000066","MAG223","Bacteria","Bacillota","Bacilli","RF39","UBA660","Faecenecus","Faecenecus gallistercoris","s__Faecenecus gallistercoris",1378216,0.996147918758743,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",125.179367939442,64.760309636286
"1014","TC1_40:bin_000066","MAG223","Bacteria","Bacillota","Bacilli","RF39","UBA660","Faecenecus","Faecenecus gallistercoris","s__Faecenecus gallistercoris",1378216,0.996147918758743,NA,NA,NA,NA,NA,NA,"","","","","control","control",69.0774108761945,69.0774108761945
"1015","TC2_40:bin_000099","MAG253","Bacteria","Bacillota","Bacilli","RF39","UBA660","CAG-533","CAG-533 sp000434495","s__CAG-533 sp000434495",1160786,0.992756632144082,NA,NA,NA,-5.21425255983404,0.00907781762962836,4480.8679162933,"","*","","post-weaning","AcGGM","pre-weaning",125.736620754718,43.0441886959685
"1016","TC2_40:bin_000099","MAG253","Bacteria","Bacillota","Bacilli","RF39","UBA660","CAG-533","CAG-533 sp000434495","s__CAG-533 sp000434495",1160786,0.992756632144082,NA,NA,NA,-5.21425255983404,0.00907781762962836,4480.8679162933,"","*","","post-weaning","AcGGM","post-weaning",125.736620754718,82.6924320587491
"1017","TC2_40:bin_000099","MAG253","Bacteria","Bacillota","Bacilli","RF39","UBA660","CAG-533","CAG-533 sp000434495","s__CAG-533 sp000434495",1160786,0.992756632144082,NA,NA,NA,-5.21425255983404,0.00907781762962836,4480.8679162933,"","*","","post-weaning","control","control",75.7289985936139,75.7289985936139
"1018","TC4_40:bin_000035","MAG348","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Coprobacillaceae","MGBC163490",NA,"g__MGBC163490",2256750,0.998994571840035,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",128.356284414954,51.8429680614954
"1019","TC4_40:bin_000035","MAG348","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Coprobacillaceae","MGBC163490",NA,"g__MGBC163490",2256750,0.998994571840035,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",128.356284414954,76.5133163534588
"1020","TC4_40:bin_000035","MAG348","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Coprobacillaceae","MGBC163490",NA,"g__MGBC163490",2256750,0.998994571840035,NA,NA,NA,NA,NA,NA,"","","","","control","control",70.5057529370096,70.5057529370096
"1021","TC1_40:bin_000033","MAG213","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella porci","s__Holdemanella porci",1926703,0.985114467564539,4.1631661566625,0.0231144337423686,10598.2175665585,NA,NA,NA,"*","","AcGGM","","AcGGM","pre-weaning",142.603767910494,64.4225241892917
"1022","TC1_40:bin_000033","MAG213","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella porci","s__Holdemanella porci",1926703,0.985114467564539,4.1631661566625,0.0231144337423686,10598.2175665585,NA,NA,NA,"*","","AcGGM","","AcGGM","post-weaning",142.603767910494,78.1812437212025
"1023","TC1_40:bin_000033","MAG213","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella porci","s__Holdemanella porci",1926703,0.985114467564539,4.1631661566625,0.0231144337423686,10598.2175665585,NA,NA,NA,"*","","AcGGM","","control","control",67.3210999286793,67.3210999286793
"1024","TC1_40:bin_000057","MAG221","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Floccifex","Floccifex porci","s__Floccifex porci",1699420,0.989751797672147,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",145.522100034488,61.5259015904237
"1025","TC1_40:bin_000057","MAG221","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Floccifex","Floccifex porci","s__Floccifex porci",1699420,0.989751797672147,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",145.522100034488,83.9961984440647
"1026","TC1_40:bin_000057","MAG221","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Floccifex","Floccifex porci","s__Floccifex porci",1699420,0.989751797672147,NA,NA,NA,NA,NA,NA,"","","","","control","control",84.6020714649179,84.6020714649179
"1027","D300061:bin_000039","MAG145","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA,"g__Bulleidia (2)",2407189,0.999158769834857,NA,NA,NA,4.39828622083727,0.0199960962697898,14701.2111878348,"","*","","pre-weaning","AcGGM","pre-weaning",139.036849274638,63.4423387791182
"1028","D300061:bin_000039","MAG145","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA,"g__Bulleidia (2)",2407189,0.999158769834857,NA,NA,NA,4.39828622083727,0.0199960962697898,14701.2111878348,"","*","","pre-weaning","AcGGM","post-weaning",139.036849274638,75.5945104955198
"1029","D300061:bin_000039","MAG145","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA,"g__Bulleidia (2)",2407189,0.999158769834857,NA,NA,NA,4.39828622083727,0.0199960962697898,14701.2111878348,"","*","","pre-weaning","control","control",84.0051240580675,84.0051240580675
"1030","D300044:bin_000018","MAG039","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia","Bulleidia sp016293365","s__Bulleidia sp016293365",2269076,0.999503322057084,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",135.196474699707,54.8267093909771
"1031","D300044:bin_000018","MAG039","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia","Bulleidia sp016293365","s__Bulleidia sp016293365",2269076,0.999503322057084,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",135.196474699707,80.3697653087301
"1032","D300044:bin_000018","MAG039","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia","Bulleidia sp016293365","s__Bulleidia sp016293365",2269076,0.999503322057084,NA,NA,NA,NA,NA,NA,"","","","","control","control",79.9538019009322,79.9538019009322
"1033","D300048:bin_000024","MAG063","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA,"g__Bulleidia (1)",2383563,0.99664745593047,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",133.689421720722,58.7967264192477
"1034","D300048:bin_000024","MAG063","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA,"g__Bulleidia (1)",2383563,0.99664745593047,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",133.689421720722,74.892695301474
"1035","D300048:bin_000024","MAG063","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA,"g__Bulleidia (1)",2383563,0.99664745593047,NA,NA,NA,NA,NA,NA,"","","","","control","control",71.5180669744257,71.5180669744257
"1036","D300044:bin_000012","MAG036","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","UBA636","UBA636 sp002299675","s__UBA636 sp002299675",2081448,0.999076604363885,NA,NA,NA,-4.27214384097688,0.0373173214604555,17940.1274312472,"","*","","post-weaning","AcGGM","pre-weaning",144.004032281861,49.2570041057599
"1037","D300044:bin_000012","MAG036","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","UBA636","UBA636 sp002299675","s__UBA636 sp002299675",2081448,0.999076604363885,NA,NA,NA,-4.27214384097688,0.0373173214604555,17940.1274312472,"","*","","post-weaning","AcGGM","post-weaning",144.004032281861,94.7470281761011
"1038","D300044:bin_000012","MAG036","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","UBA636","UBA636 sp002299675","s__UBA636 sp002299675",2081448,0.999076604363885,NA,NA,NA,-4.27214384097688,0.0373173214604555,17940.1274312472,"","*","","post-weaning","control","control",81.9620760689548,81.9620760689548
"1039","TC3_40:bin_000142","MAG305","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","UBA636",NA,"g__UBA636",1510027,0.991109430493627,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","pre-weaning",122.073776322493,39.2531626035681
"1040","TC3_40:bin_000142","MAG305","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","UBA636",NA,"g__UBA636",1510027,0.991109430493627,NA,NA,NA,NA,NA,NA,"","","","","AcGGM","post-weaning",122.073776322493,82.8206137189251
"1041","TC3_40:bin_000142","MAG305","Bacteria","Bacillota","Bacilli","Erysipelotrichales","Erysipelotrichaceae","UBA636",NA,"g__UBA636",1510027,0.991109430493627,NA,NA,NA,NA,NA,NA,"","","","","control","control",73.0712666088596,73.0712666088596
"1042","TC3_40:bin_000079","MAG288","Bacteria","Bacillota","Bacilli","RFN20","CAG-288","HGM10890","HGM10890 sp900769965","s__HGM10890 sp900769965",1373666,0.99993084199507,NA,NA,NA,-5.28230662992886,0.0262688984989274,2814.66548540167,"","*","","post-weaning","AcGGM","pre-weaning",101.898470646711,36.3640770369053
"1043","TC3_40:bin_000079","MAG288","Bacteria","Bacillota","Bacilli","RFN20","CAG-288","HGM10890","HGM10890 sp900769965","s__HGM10890 sp900769965",1373666,0.99993084199507,NA,NA,NA,-5.28230662992886,0.0262688984989274,2814.66548540167,"","*","","post-weaning","AcGGM","post-weaning",101.898470646711,65.5343936098054
